firm_id;year;Revenue;PPE;EBIT;RD;Personnel;sector;regime
Luxshare;2021;36.6524;8.3619;2.2024;2.0119;18.85;INDUS;SHORT
Luxshare;2022;50.9571;11.5595;2.7429;2.4405;22.12;INDUS;SHORT
Luxshare;2023;55.2167;13.9095;3.0595;2.7429;23.55;INDUS;SHORT
MKS Instruments (US);2015;2.32;0.46;0.46;0.19;0.77;INDUS;SHORT
MKS Instruments (US);2016;2.44;0.49;0.49;0.2;0.79;INDUS;SHORT
MKS Instruments (US);2017;2.56;0.51;0.51;0.2;0.81;INDUS;SHORT
MKS Instruments (US);2018;2.69;0.54;0.54;0.22;0.84;INDUS;SHORT
MKS Instruments (US);2019;2.82;0.56;0.56;0.23;0.86;INDUS;SHORT
MKS Instruments (US);2020;2.96;0.59;0.59;0.24;0.89;INDUS;SHORT
MKS Instruments (US);2021;3.11;0.62;0.62;0.25;0.92;INDUS;SHORT
MKS Instruments (US);2022;3.27;0.65;0.65;0.26;0.94;INDUS;SHORT
MKS Instruments (US);2023;3.43;0.69;0.69;0.27;0.97;INDUS;SHORT
MKS Instruments (US);2024;3.6;0.72;0.72;0.29;1.0;INDUS;SHORT
Magna International (CA);2015;32.13;8.52;2.15;0.62;13.9;INDUS;SHORT
Magna International (CA);2016;36.45;9.15;2.45;0.65;15.2;INDUS;SHORT
Magna International (CA);2017;38.95;9.85;2.85;0.72;16.1;INDUS;SHORT
Magna International (CA);2018;40.82;10.52;3.15;0.78;17.4;INDUS;SHORT
Magna International (CA);2019;39.42;11.15;2.52;0.82;16.5;INDUS;SHORT
Magna International (CA);2020;32.65;10.85;0.85;0.75;15.8;INDUS;SHORT
Magna International (CA);2021;36.25;11.45;2.15;0.85;16.2;INDUS;SHORT
Magna International (CA);2022;37.85;11.85;1.85;0.92;16.8;INDUS;SHORT
Magna International (CA);2023;42.85;12.45;2.15;1.15;17.9;INDUS;SHORT
Magna International (CA);2024;44.15;13.15;2.45;1.25;18.2;INDUS;SHORT
Marvell Technology (US);2015;2.56;0.32;0.46;0.61;0.5;TECH;LONG
Marvell Technology (US);2016;2.69;0.54;0.76;0.41;0.53;TECH;LONG
Marvell Technology (US);2017;3.13;0.79;0.66;0.72;0.55;TECH;LONG
Marvell Technology (US);2018;3.34;0.9;0.91;0.54;0.58;TECH;LONG
Marvell Technology (US);2019;3.98;0.78;1.09;0.66;0.61;TECH;LONG
Marvell Technology (US);2020;4.56;0.84;0.69;0.55;0.64;TECH;LONG
Marvell Technology (US);2021;4.7;0.96;0.81;1.0;0.67;TECH;LONG
Marvell Technology (US);2022;5.56;1.09;1.63;1.33;0.7;TECH;LONG
Marvell Technology (US);2023;6.33;0.74;1.55;1.34;0.74;TECH;LONG
Marvell Technology (US);2024;7.27;2.18;1.21;1.46;0.78;TECH;LONG
Maxscend Micro;2017;0.1405;0.0119;0.0429;0.019;0.05;TECH;LONG
Maxscend Micro;2018;0.1333;0.019;0.0357;0.0262;0.08;TECH;LONG
Maxscend Micro;2019;0.3595;0.0286;0.1238;0.0429;0.12;TECH;LONG
Maxscend Micro;2020;0.6643;0.0595;0.2667;0.0833;0.18;TECH;LONG
Maxscend Micro;2021;1.1024;0.1238;0.5048;0.131;0.25;TECH;LONG
Maxscend Micro;2022;0.8762;0.2024;0.2667;0.1476;0.28;TECH;LONG
Maxscend Micro;2023;1.0405;0.2667;0.2976;0.1786;0.32;TECH;LONG
Mazda (JP);2015;28.5;10.2;1.8;1.1;4.4;INDUS;SHORT
Mazda (JP);2016;29.4;10.5;1.5;1.1;4.5;INDUS;SHORT
Mazda (JP);2017;31.2;10.8;1.3;1.2;4.8;INDUS;SHORT
Mazda (JP);2018;32.5;11.2;0.7;1.2;5.0;INDUS;SHORT
Mazda (JP);2019;31.1;11.5;0.4;1.3;5.1;INDUS;SHORT
Mazda (JP);2020;26.4;10.8;0.1;1.2;5.0;INDUS;SHORT
Mazda (JP);2021;28.2;10.5;0.9;1.1;4.9;INDUS;SHORT
Mazda (JP);2022;34.5;10.2;1.3;1.1;4.9;INDUS;SHORT
Mazda (JP);2023;43.1;10.8;2.3;1.2;5.0;INDUS;SHORT
Mazda (JP);2024;45.8;11.2;2.5;1.3;5.1;INDUS;SHORT
Medtronic (US);2015;20.2;4.8;4.2;2.0;8.5;INDUS;SHORT
Medtronic (US);2016;28.8;5.2;5.1;2.1;9.1;INDUS;SHORT
Medtronic (US);2017;29.7;5.5;5.4;2.2;9.3;INDUS;SHORT
Medtronic (US);2018;29.9;5.8;5.8;2.3;9.4;INDUS;SHORT
Medtronic (US);2019;30.5;6.1;6.2;2.3;9.5;INDUS;SHORT
Medtronic (US);2020;28.9;6.2;5.1;2.3;9.1;INDUS;SHORT
Medtronic (US);2021;30.1;6.4;5.8;2.5;9.2;INDUS;SHORT
Medtronic (US);2022;31.7;6.6;6.2;2.6;9.4;INDUS;SHORT
Medtronic (US);2023;31.2;6.8;6.0;2.6;9.5;INDUS;SHORT
Medtronic (US);2024;32.4;6.5;6.1;2.7;9.5;INDUS;SHORT
Mercedes-Benz (EU);2015;149.5;22.4;13.2;6.6;28.4;INDUS;SHORT
Mercedes-Benz (EU);2016;153.3;23.5;12.9;7.1;28.2;INDUS;SHORT
Mercedes-Benz (EU);2017;164.2;24.8;14.7;8.1;28.9;INDUS;SHORT
Mercedes-Benz (EU);2018;167.4;26.1;11.1;9.1;29.8;INDUS;SHORT
Mercedes-Benz (EU);2019;172.7;28.2;4.3;9.7;29.9;INDUS;SHORT
Mercedes-Benz (EU);2020;154.3;30.5;6.6;8.6;28.8;INDUS;SHORT
Mercedes-Benz (EU);2021;133.9;22.1;16.0;7.7;17.2;INDUS;SHORT
Mercedes-Benz (EU);2022;150.0;24.2;20.5;8.5;17.0;INDUS;SHORT
Mercedes-Benz (EU);2023;153.2;26.4;19.7;9.5;16.6;INDUS;SHORT
Mercedes-Benz (EU);2024;151.8;28.5;17.5;10.2;16.5;INDUS;SHORT
Merck;2015;39.5;11.2;7.5;6.7;6.8;PHARMA;LONG
Merck;2016;39.8;11.5;6.2;6.8;6.8;PHARMA;LONG
Merck;2017;40.1;11.8;6.5;7.3;6.9;PHARMA;LONG
Merck;2018;42.3;12.1;8.8;7.9;6.9;PHARMA;LONG
Merck;2019;46.8;12.5;11.6;8.7;7.1;PHARMA;LONG
Merck;2020;48.0;13.0;9.2;9.2;7.4;PHARMA;LONG
Merck;2021;48.7;13.5;15.3;12.2;6.8;PHARMA;LONG
Merck;2022;59.28;14.2;18.0;13.5;6.9;PHARMA;LONG
Merck;2023;60.12;15.1;3.6;30.5;7.2;PHARMA;LONG
Merck;2024;64.1;16.2;14.8;14.1;7.5;PHARMA;LONG
Merck KGaA;2015;14.2;4.8;2.1;1.88;4.96;PHARMA;LONG
Merck KGaA;2016;16.6;5.2;2.8;2.19;5.04;PHARMA;LONG
Merck KGaA;2017;17.3;5.5;2.95;2.37;5.29;PHARMA;LONG
Merck KGaA;2018;17.5;5.8;2.5;2.62;5.3;PHARMA;LONG
Merck KGaA;2019;18.1;6.1;2.4;2.54;5.7;PHARMA;LONG
Merck KGaA;2020;19.9;6.4;3.2;2.61;5.8;PHARMA;LONG
Merck KGaA;2021;23.3;6.8;4.3;2.85;6.03;PHARMA;LONG
Merck KGaA;2022;23.4;7.1;4.7;2.92;6.29;PHARMA;LONG
Merck KGaA;2023;22.7;7.3;3.7;2.8;6.2;PHARMA;LONG
Merck KGaA;2024;23.8;7.6;4.1;2.9;6.25;PHARMA;LONG
Meta (US);2015;17.9;3.0;6.2;4.8;1.3;TECH;LONG
Meta (US);2016;27.6;4.3;12.4;5.9;1.7;TECH;LONG
Meta (US);2017;40.7;8.2;20.2;7.8;2.5;TECH;LONG
Meta (US);2018;55.8;14.7;24.9;10.3;3.6;TECH;LONG
Meta (US);2019;70.7;21.8;24.0;13.6;4.5;TECH;LONG
Meta (US);2020;86.0;30.1;32.7;18.5;5.9;TECH;LONG
Meta (US);2021;117.9;45.2;46.8;24.7;7.2;TECH;LONG
Meta (US);2022;116.6;60.5;28.9;35.3;8.6;TECH;LONG
Meta (US);2023;134.9;65.1;46.7;38.5;6.7;TECH;LONG
Meta (US);2024;150.2;72.4;58.0;42.1;6.9;TECH;LONG
Metso (EU);2015;3.25;0.45;0.38;0.05;1.25;INDUS;SHORT
Metso (EU);2016;2.85;0.42;0.28;0.04;1.15;INDUS;SHORT
Metso (EU);2017;3.05;0.48;0.32;0.05;1.22;INDUS;SHORT
Metso (EU);2018;3.72;0.55;0.42;0.06;1.3;INDUS;SHORT
Metso (EU);2019;4.05;0.62;0.55;0.08;1.55;INDUS;SHORT
Metso (EU);2020;3.45;1.05;0.35;0.12;1.54;INDUS;SHORT
Metso (EU);2021;4.55;1.15;0.55;0.15;1.56;INDUS;SHORT
Metso (EU);2022;5.45;1.25;0.75;0.18;1.62;INDUS;SHORT
Metso (EU);2023;5.85;1.35;0.85;0.22;1.68;INDUS;SHORT
Metso (EU);2024;6.15;1.45;0.92;0.25;1.72;INDUS;SHORT
Mettler-Toledo (US);2015;2.4;0.32;0.55;0.12;1.3;INDUS;SHORT
Mettler-Toledo (US);2016;2.51;0.35;0.58;0.13;1.3;INDUS;SHORT
Mettler-Toledo (US);2017;2.67;0.38;0.65;0.14;1.5;INDUS;SHORT
Mettler-Toledo (US);2018;2.94;0.41;0.75;0.16;1.6;INDUS;SHORT
Mettler-Toledo (US);2019;3.01;0.44;0.78;0.17;1.6;INDUS;SHORT
Mettler-Toledo (US);2020;3.08;0.48;0.82;0.18;1.6;INDUS;SHORT
Mettler-Toledo (US);2021;3.72;0.52;1.05;0.21;1.7;INDUS;SHORT
Mettler-Toledo (US);2022;3.92;0.55;1.15;0.23;1.8;INDUS;SHORT
Mettler-Toledo (US);2023;3.79;0.58;1.08;0.24;1.7;INDUS;SHORT
Mettler-Toledo (US);2024;3.95;0.62;1.18;0.26;1.75;INDUS;SHORT
Michelin (EU);2015;21.84;9.83;2.84;0.66;10.66;INDUS;SHORT
Michelin (EU);2016;22.5;10.12;2.93;0.67;10.85;INDUS;SHORT
Michelin (EU);2017;23.17;10.43;3.01;0.7;11.04;INDUS;SHORT
Michelin (EU);2018;23.87;10.74;3.1;0.72;11.24;INDUS;SHORT
Michelin (EU);2019;24.58;11.06;3.2;0.74;11.44;INDUS;SHORT
Michelin (EU);2020;25.32;11.39;3.29;0.76;11.64;INDUS;SHORT
Michelin (EU);2021;26.08;11.74;3.39;0.78;11.85;INDUS;SHORT
Michelin (EU);2022;26.86;12.09;3.49;0.81;12.06;INDUS;SHORT
Michelin (EU);2023;27.67;12.45;3.6;0.83;12.28;INDUS;SHORT
Michelin (EU);2024;28.5;12.83;3.71;0.85;12.5;INDUS;SHORT
Microchip Technology (US);2015;2.16;0.62;0.45;0.32;1.1;INDUS;SHORT
Microchip Technology (US);2016;2.32;0.65;0.48;0.35;1.15;INDUS;SHORT
Microchip Technology (US);2017;3.45;1.15;0.75;0.52;1.4;INDUS;SHORT
Microchip Technology (US);2018;4.1;1.25;0.95;0.65;1.45;INDUS;SHORT
Microchip Technology (US);2019;5.35;1.85;1.25;0.85;1.85;INDUS;SHORT
Microchip Technology (US);2020;5.25;1.88;1.15;0.88;1.8;INDUS;SHORT
Microchip Technology (US);2021;5.44;1.92;1.25;0.92;1.95;INDUS;SHORT
Microchip Technology (US);2022;6.82;2.15;1.85;1.05;2.1;INDUS;SHORT
Microchip Technology (US);2023;8.44;2.45;2.65;1.25;2.25;INDUS;SHORT
Microchip Technology (US);2024;8.2;2.55;2.45;1.35;2.2;INDUS;SHORT
Micron (US);2015;16.2;12.5;2.5;1.5;3.1;INDUS;SHORT
Micron (US);2016;12.4;13.2;1.2;1.6;3.2;INDUS;SHORT
Micron (US);2017;20.3;15.8;5.8;1.8;3.4;INDUS;SHORT
Micron (US);2018;30.4;19.1;14.5;2.1;3.4;INDUS;SHORT
Micron (US);2019;23.4;22.5;6.2;2.3;3.7;INDUS;SHORT
Micron (US);2020;21.4;25.8;3.1;2.5;4.0;INDUS;SHORT
Micron (US);2021;27.7;28.5;6.8;2.6;4.3;INDUS;SHORT
Micron (US);2022;30.8;34.1;8.5;2.8;4.8;INDUS;SHORT
Micron (US);2023;15.5;36.4;-1.2;3.0;4.3;INDUS;SHORT
Micron (US);2024;25.1;38.4;4.2;3.2;4.3;INDUS;SHORT
Microsoft (US);2015;93.6;14.7;18.2;12.0;11.8;TECH;LONG
Microsoft (US);2016;85.3;18.3;20.2;12.0;11.4;TECH;LONG
Microsoft (US);2017;89.9;23.7;22.3;13.0;12.4;TECH;LONG
Microsoft (US);2018;110.4;30.3;35.1;14.7;13.1;TECH;LONG
Microsoft (US);2019;125.8;36.5;43.0;16.9;14.4;TECH;LONG
Microsoft (US);2020;143.0;44.2;53.0;19.3;16.3;TECH;LONG
Microsoft (US);2021;168.1;59.7;69.9;20.7;18.1;TECH;LONG
Microsoft (US);2022;198.3;74.4;83.4;24.5;22.1;TECH;LONG
Microsoft (US);2023;211.9;85.5;88.5;27.2;22.1;TECH;LONG
Microsoft (US);2024;245.1;112.5;109.4;30.5;22.8;TECH;LONG
Midea Group;2015;32.9619;5.1071;3.3929;1.25;9.25;INDUS;SHORT
Midea Group;2016;37.8667;5.4405;3.8381;1.4405;9.65;INDUS;SHORT
Midea Group;2017;57.6;5.8381;4.8214;2.0286;13.52;INDUS;SHORT
Midea Group;2018;62.3381;6.2262;5.7738;2.3452;14.15;INDUS;SHORT
Midea Group;2019;66.519;6.7905;6.631;2.5119;13.85;INDUS;SHORT
Midea Group;2020;68.0262;7.1786;6.7024;2.4167;14.85;INDUS;SHORT
Midea Group;2021;81.7524;7.6548;7.7429;2.869;16.55;INDUS;SHORT
Midea Group;2022;82.3119;8.3619;8.2976;3.0119;16.65;INDUS;SHORT
Midea Group;2023;88.9786;9.1548;9.0762;3.4571;19.15;INDUS;SHORT
Midea Group;2024;98.2143;10.2024;10.131;3.8452;19.85;INDUS;SHORT
Mindray Bio-Med;2015;1.9071;0.5119;0.4643;0.2262;0.75;INDUS;SHORT
Mindray Bio-Med;2016;2.15;0.5833;0.5119;0.25;0.82;INDUS;SHORT
Mindray Bio-Med;2017;2.6595;0.75;0.7738;0.2976;0.92;INDUS;SHORT
Mindray Bio-Med;2018;3.2738;1.0119;1.0119;0.3619;1.05;INDUS;SHORT
Mindray Bio-Med;2019;3.9429;1.2262;1.3143;0.4405;1.15;INDUS;SHORT
Mindray Bio-Med;2020;5.0071;1.4881;1.869;0.5119;1.25;INDUS;SHORT
Mindray Bio-Med;2021;6.0167;1.869;2.0286;0.6548;1.45;INDUS;SHORT
Mindray Bio-Med;2022;7.231;2.1786;2.4405;0.75;1.6;INDUS;SHORT
Mindray Bio-Med;2023;8.3167;2.6786;2.8214;0.8214;1.72;INDUS;SHORT
Minth Group;2015;1.8214;1.0762;0.3143;0.0833;1.2;INDUS;SHORT
Minth Group;2016;2.2381;1.25;0.4786;0.1;1.4;INDUS;SHORT
Minth Group;2017;2.7095;1.4643;0.5595;0.131;1.6;INDUS;SHORT
Minth Group;2018;2.9881;1.7905;0.5429;0.1548;1.82;INDUS;SHORT
Minth Group;2019;3.1429;2.1071;0.5119;0.1714;1.95;INDUS;SHORT
Minth Group;2020;2.9667;2.2619;0.4405;0.1857;1.85;INDUS;SHORT
Minth Group;2021;3.3119;2.4405;0.4571;0.2024;1.92;INDUS;SHORT
Minth Group;2022;4.1214;2.7381;0.4881;0.2738;2.15;INDUS;SHORT
Minth Group;2023;4.8857;3.0595;0.5762;0.3214;2.35;INDUS;SHORT
Minth Group;2024;5.4405;3.2143;0.6548;0.369;2.55;INDUS;SHORT
Mitsubishi Electric (JP);2015;36.5;5.8;2.4;1.7;12.9;INDUS;SHORT
Mitsubishi Electric (JP);2016;35.8;6.1;2.2;1.8;13.5;INDUS;SHORT
Mitsubishi Electric (JP);2017;38.2;6.4;2.6;1.9;13.9;INDUS;SHORT
Mitsubishi Electric (JP);2018;40.1;6.8;2.8;1.9;14.2;INDUS;SHORT
Mitsubishi Electric (JP);2019;40.5;7.1;2.2;1.9;14.6;INDUS;SHORT
Mitsubishi Electric (JP);2020;37.8;7.5;2.0;1.8;14.6;INDUS;SHORT
Mitsubishi Electric (JP);2021;38.5;7.8;1.9;1.8;14.5;INDUS;SHORT
Mitsubishi Electric (JP);2022;42.4;8.1;2.2;1.9;14.6;INDUS;SHORT
Mitsubishi Electric (JP);2023;44.8;8.5;2.6;2.1;14.9;INDUS;SHORT
Mitsubishi Electric (JP);2024;46.2;8.9;2.9;2.2;15.1;INDUS;SHORT
Modine (US);2015;1.47;0.35;0.08;0.05;0.65;INDUS;SHORT
Modine (US);2016;1.35;0.32;0.07;0.05;0.62;INDUS;SHORT
Modine (US);2017;1.5;0.45;0.08;0.06;0.75;INDUS;SHORT
Modine (US);2018;2.1;0.55;0.12;0.08;1.15;INDUS;SHORT
Modine (US);2019;2.21;0.58;0.15;0.09;1.2;INDUS;SHORT
Modine (US);2020;1.99;0.62;0.05;0.08;1.1;INDUS;SHORT
Modine (US);2021;1.81;0.58;0.12;0.09;1.05;INDUS;SHORT
Modine (US);2022;2.05;0.55;0.15;0.1;1.1;INDUS;SHORT
Modine (US);2023;2.3;0.58;0.21;0.12;1.15;INDUS;SHORT
Modine (US);2024;2.45;0.62;0.28;0.14;1.2;INDUS;SHORT
MongoDB (US);2015;0.57;0.03;0.03;0.23;0.24;TECH;LONG
MongoDB (US);2016;0.65;0.03;0.03;0.26;0.26;TECH;LONG
MongoDB (US);2017;0.75;0.04;0.04;0.3;0.28;TECH;LONG
MongoDB (US);2018;0.86;0.04;0.04;0.34;0.3;TECH;LONG
MongoDB (US);2019;0.99;0.05;0.05;0.4;0.33;TECH;LONG
MongoDB (US);2020;1.14;0.06;0.06;0.46;0.36;TECH;LONG
MongoDB (US);2021;1.32;0.07;0.07;0.53;0.39;TECH;LONG
MongoDB (US);2022;1.51;0.08;0.08;0.6;0.42;TECH;LONG
MongoDB (US);2023;1.74;0.09;0.09;0.7;0.46;TECH;LONG
MongoDB (US);2024;2.0;0.1;0.1;0.8;0.5;TECH;LONG
Monolithic Power Systems (US);2015;0.35;0.09;0.06;0.07;0.15;TECH;LONG
Monolithic Power Systems (US);2016;0.42;0.08;0.06;0.08;0.16;TECH;LONG
Monolithic Power Systems (US);2017;0.55;0.13;0.14;0.09;0.17;TECH;LONG
Monolithic Power Systems (US);2018;0.67;0.14;0.19;0.1;0.17;TECH;LONG
Monolithic Power Systems (US);2019;0.82;0.21;0.18;0.17;0.18;TECH;LONG
Monolithic Power Systems (US);2020;1.06;0.27;0.16;0.24;0.19;TECH;LONG
Monolithic Power Systems (US);2021;1.38;0.3;0.31;0.31;0.2;TECH;LONG
Monolithic Power Systems (US);2022;1.68;0.37;0.45;0.29;0.21;TECH;LONG
Monolithic Power Systems (US);2023;2.18;0.32;0.6;0.53;0.22;TECH;LONG
Monolithic Power Systems (US);2024;2.74;0.36;0.78;0.45;0.23;TECH;LONG
Montage Tech;2017;0.2905;0.0357;0.0833;0.0429;0.05;TECH;LONG
Montage Tech;2018;0.4167;0.0429;0.1786;0.0524;0.08;TECH;LONG
Montage Tech;2019;0.4476;0.0595;0.2262;0.0667;0.12;TECH;LONG
Montage Tech;2020;0.4333;0.0762;0.2667;0.0833;0.15;TECH;LONG
Montage Tech;2021;0.6095;0.1238;0.2024;0.1143;0.22;TECH;LONG
Montage Tech;2022;0.8738;0.2024;0.2976;0.1476;0.28;TECH;LONG
Montage Tech;2023;0.5429;0.2262;0.1071;0.1381;0.25;TECH;LONG
Murata (JP);2015;10.2;3.1;2.4;0.7;0.5;INDUS;SHORT
Murata (JP);2016;9.8;3.5;1.8;0.8;0.6;INDUS;SHORT
Murata (JP);2017;12.1;3.8;1.5;0.9;0.6;INDUS;SHORT
Murata (JP);2018;13.8;4.2;2.3;1.0;0.7;INDUS;SHORT
Murata (JP);2019;13.5;4.5;2.2;1.1;0.7;INDUS;SHORT
Murata (JP);2020;14.8;4.9;2.7;1.2;0.8;INDUS;SHORT
Murata (JP);2021;16.2;5.2;3.6;1.3;0.8;INDUS;SHORT
Murata (JP);2022;14.5;5.8;2.5;1.3;0.8;INDUS;SHORT
Murata (JP);2023;12.8;6.2;1.8;1.4;0.7;INDUS;SHORT
Murata (JP);2024;13.5;6.5;2.1;1.5;0.8;INDUS;SHORT
NARI Technology;2015;3.9333;0.6786;0.5833;0.2667;1.25;INDUS;SHORT
NARI Technology;2016;4.3929;0.7429;0.6786;0.2976;1.35;INDUS;SHORT
NARI Technology;2017;5.7667;0.8381;0.7738;0.369;1.85;INDUS;SHORT
NARI Technology;2018;6.7905;0.981;0.981;0.4405;2.12;INDUS;SHORT
NARI Technology;2019;7.719;1.1548;1.1548;0.5048;2.45;INDUS;SHORT
NARI Technology;2020;9.1786;1.3143;1.3929;0.6786;2.85;INDUS;SHORT
NARI Technology;2021;10.1024;1.5357;1.5524;0.7738;3.12;INDUS;SHORT
NARI Technology;2022;11.1548;1.6952;1.7905;0.9167;3.35;INDUS;SHORT
NARI Technology;2023;12.2738;1.9333;2.0286;1.0119;3.52;INDUS;SHORT
NCSoft (KR);2015;0.7;0.2;0.2;0.2;0.2;TECH;LONG
NCSoft (KR);2016;0.8;0.3;0.3;0.2;0.3;TECH;LONG
NCSoft (KR);2017;1.5;0.3;0.5;0.4;0.3;TECH;LONG
NCSoft (KR);2018;1.6;0.4;0.5;0.4;0.3;TECH;LONG
NCSoft (KR);2019;1.4;0.4;0.4;0.4;0.4;TECH;LONG
NCSoft (KR);2020;2.1;0.5;0.7;0.4;0.4;TECH;LONG
NCSoft (KR);2021;1.9;0.5;0.3;0.4;0.5;TECH;LONG
NCSoft (KR);2022;1.9;0.6;0.4;0.5;0.5;TECH;LONG
NCSoft (KR);2023;1.3;0.6;0.1;0.4;0.5;TECH;LONG
NCSoft (KR);2024;1.2;0.6;0.1;0.4;0.5;TECH;LONG
NEC Corp (JP);2015;23.5;4.1;0.9;1.2;9.9;TECH;LONG
NEC Corp (JP);2016;22.1;3.8;0.4;1.1;9.8;TECH;LONG
NEC Corp (JP);2017;24.2;3.6;0.6;1.0;10.8;TECH;LONG
NEC Corp (JP);2018;25.3;3.7;0.5;1.0;11.0;TECH;LONG
NEC Corp (JP);2019;27.8;3.8;1.2;1.0;11.2;TECH;LONG
NEC Corp (JP);2020;26.5;4.1;1.4;1.0;11.5;TECH;LONG
NEC Corp (JP);2021;27.2;4.3;1.5;1.1;11.7;TECH;LONG
NEC Corp (JP);2022;23.5;4.2;1.1;0.9;11.9;TECH;LONG
NEC Corp (JP);2023;22.4;4.1;1.3;1.0;11.8;TECH;LONG
NEC Corp (JP);2024;23.8;4.2;1.5;1.1;12.0;TECH;LONG
NGK Spark Plug (JP);2015;3.25;1.15;0.65;0.18;1.42;INDUS;SHORT
NGK Spark Plug (JP);2016;3.38;1.22;0.58;0.2;1.45;INDUS;SHORT
NGK Spark Plug (JP);2017;3.75;1.28;0.62;0.22;1.48;INDUS;SHORT
NGK Spark Plug (JP);2018;4.15;1.35;0.68;0.25;1.52;INDUS;SHORT
NGK Spark Plug (JP);2019;4.05;1.42;0.58;0.24;1.55;INDUS;SHORT
NGK Spark Plug (JP);2020;3.95;1.48;0.42;0.22;1.61;INDUS;SHORT
NGK Spark Plug (JP);2021;4.45;1.55;0.75;0.25;1.64;INDUS;SHORT
NGK Spark Plug (JP);2022;4.25;1.62;0.78;0.28;1.62;INDUS;SHORT
NGK Spark Plug (JP);2023;4.15;1.68;0.82;0.32;1.6;INDUS;SHORT
NGK Spark Plug (JP);2024;4.35;1.75;0.92;0.35;1.63;INDUS;SHORT
Naura Tech;2015;0.2024;0.2667;0.0119;0.1;0.22;INDUS;SHORT
Naura Tech;2016;0.3857;0.3452;0.0286;0.1548;0.35;INDUS;SHORT
Naura Tech;2017;0.5286;0.4405;0.0429;0.2024;0.45;INDUS;SHORT
Naura Tech;2018;0.7905;0.5833;0.0595;0.2976;0.58;INDUS;SHORT
Naura Tech;2019;0.9643;0.7429;0.1071;0.3619;0.65;INDUS;SHORT
Naura Tech;2020;1.4405;1.0762;0.1548;0.4405;0.85;INDUS;SHORT
Naura Tech;2021;2.2881;1.6238;0.2667;0.6786;1.15;INDUS;SHORT
Naura Tech;2022;3.4952;2.3452;0.5048;0.9167;1.52;INDUS;SHORT
Naura Tech;2023;5.2548;2.9643;0.9167;1.219;1.95;INDUS;SHORT
Naver (KR);2015;2.8;0.5;0.7;0.8;0.2;TECH;LONG
Naver (KR);2016;3.4;0.6;0.9;0.9;0.3;TECH;LONG
Naver (KR);2017;4.1;0.8;1.0;1.1;0.3;TECH;LONG
Naver (KR);2018;4.8;1.1;0.8;1.4;0.4;TECH;LONG
Naver (KR);2019;5.6;1.5;0.6;1.5;0.4;TECH;LONG
Naver (KR);2020;4.5;1.8;1.0;1.6;0.4;TECH;LONG
Naver (KR);2021;5.8;2.1;1.1;1.4;0.4;TECH;LONG
Naver (KR);2022;6.4;2.4;1.0;1.5;0.5;TECH;LONG
Naver (KR);2023;7.2;2.8;1.1;1.6;0.5;TECH;LONG
Naver (KR);2024;7.8;3.2;1.4;1.8;0.5;TECH;LONG
Navistar (US);2015;10.15;0.85;0.12;0.25;1.3;INDUS;SHORT
Navistar (US);2016;8.15;0.82;0.25;0.22;1.25;INDUS;SHORT
Navistar (US);2017;8.6;0.78;0.35;0.21;1.2;INDUS;SHORT
Navistar (US);2018;10.25;0.85;0.45;0.25;1.3;INDUS;SHORT
Navistar (US);2019;11.25;0.92;0.55;0.28;1.35;INDUS;SHORT
Navistar (US);2020;7.5;0.95;0.15;0.24;1.25;INDUS;SHORT
Navistar (US);2021;10.15;1.05;0.45;0.32;1.4;INDUS;SHORT
Navistar (US);2022;11.35;1.15;0.55;0.35;1.45;INDUS;SHORT
Navistar (US);2023;12.15;1.25;0.65;0.38;1.5;INDUS;SHORT
Navistar (US);2024;12.85;1.35;0.75;0.42;1.55;INDUS;SHORT
NetApp (US);2015;6.12;0.85;0.95;0.82;1.25;INDUS;SHORT
NetApp (US);2016;5.55;0.82;0.75;0.8;1.2;INDUS;SHORT
NetApp (US);2017;5.52;0.8;0.72;0.82;1.15;INDUS;SHORT
NetApp (US);2018;5.91;0.85;0.85;0.85;1.1;INDUS;SHORT
NetApp (US);2019;6.15;0.88;0.95;0.88;1.05;INDUS;SHORT
NetApp (US);2020;5.41;0.92;0.75;0.85;1.08;INDUS;SHORT
NetApp (US);2021;5.74;0.95;0.85;0.88;1.1;INDUS;SHORT
NetApp (US);2022;6.32;1.02;1.05;0.95;1.2;INDUS;SHORT
NetApp (US);2023;6.36;1.05;1.1;1.05;1.25;INDUS;SHORT
NetApp (US);2024;6.27;1.15;1.15;1.15;1.2;INDUS;SHORT
Netmarble (KR);2015;0.9;0.1;0.2;0.2;0.3;TECH;LONG
Netmarble (KR);2016;1.3;0.1;0.2;0.3;0.4;TECH;LONG
Netmarble (KR);2017;2.2;0.2;0.5;0.4;0.5;TECH;LONG
Netmarble (KR);2018;1.8;0.2;0.2;0.5;0.6;TECH;LONG
Netmarble (KR);2019;1.9;0.3;0.2;0.5;0.7;TECH;LONG
Netmarble (KR);2020;2.1;0.4;0.2;0.5;0.7;TECH;LONG
Netmarble (KR);2021;2.2;0.5;0.1;0.5;0.8;TECH;LONG
Netmarble (KR);2022;2.1;0.6;-0.1;0.7;0.8;TECH;LONG
Netmarble (KR);2023;1.9;0.6;0.0;0.6;0.8;TECH;LONG
Netmarble (KR);2024;2.1;0.7;0.1;0.6;0.8;TECH;LONG
Neway Valve;2015;0.5357;0.2667;0.0833;0.019;0.32;INDUS;SHORT
